idx_way;idx_node_OSM;idx_node;lon;lat;tile_x;tile_y;way_type
6357243;48480157;467;6,613879;53,418658;8493;5305;unclassified
6357194;9420495530;468;6,634207;53,420434;8493;5305;service
331546189;3386161877;469;6,615384;53,420984;8493;5305;unclassified
331546223;3386161885;470;6,618474;53,42147;8493;5305;unclassified
6357194;48481307;471;6,63373;53,421554;8493;5305;service
6357243;48481411;472;6,62865;53,42214;8493;5305;unclassified
6357200;3386161909;473;6,623756;53,422425;8493;5305;unclassified
916820879;8958397473;474;6,654862;53,409616;8494;5305;tertiary
6357297;48475442;475;6,651186;53,409787;8494;5305;service
6357152;48475848;476;6,641268;53,410241;8494;5305;service
131467255;1446787261;477;6,643167;53,410274;8494;5305;service
6357295;48475896;478;6,64823;53,4104;8494;5305;unclassified
6357158;48475981;479;6,6447;53,41054;8494;5305;service
6356467;48479061;480;6,656769;53,415582;8494;5305;tertiary
6357194;48479166;481;6,636094;53,415812;8494;5305;service
6357295;48481323;482;6,64568;53,419718;8494;5305;unclassified
569371074;7717369585;483;6,673113;53,409536;8495;5305;service
569371073;8914869247;484;6,672874;53,409537;8495;5305;service
6356224;8914818172;485;6,671865;53,409537;8495;5305;residential
569371072;8914889184;486;6,672627;53,409544;8495;5305;service
6356019;48475314;487;6,67143;53,40955;8495;5305;residential
569371071;8914895722;488;6,672384;53,409551;8495;5305;service
6356023;8588130417;489;6,667183;53,409556;8495;5305;residential
1075215042;9861320713;490;6,666038;53,409593;8495;5305;service
6356402;1436583901;491;6,666193;53,409619;8495;5305;unclassified
130429611;7241052290;492;6,679649;53,409647;8495;5305;cycleway
867011420;8081653937;493;6,664307;53,409648;8495;5305;primary
6356142;8539075418;494;6,669163;53,409694;8495;5305;residential
6356384;149438982;495;6,664295;53,409741;8495;5305;unclassified
330671769;3376631182;496;6,679631;53,409769;8495;5305;cycleway
331499658;3385746821;497;6,661581;53,409848;8495;5305;service
6356498;1436206346;498;6,67949;53,409895;8495;5305;primary
130365914;1436206351;499;6,679498;53,409962;8495;5305;primary
706781891;1436206401;500;6,679588;53,410214;8495;5305;unclassified
6356287;48477517;501;6,679367;53,412847;8495;5305;residential
15123715;149438843;502;6,679479;53,414989;8495;5305;cycleway
6356467;48479142;503;6,658013;53,415809;8495;5305;tertiary
330671721;3376630833;504;6,679604;53,418345;8495;5305;unclassified
381967732;48480721;505;6,679126;53,419812;8495;5305;tertiary
6356248;1856170037;506;6,674607;53,41994;8495;5305;unclassified
130306658;1435650333;507;6,688561;53,409532;8496;5305;cycleway
6356017;48475259;508;6,684392;53,409533;8496;5305;residential
6356144;1435650335;509;6,688659;53,409578;8496;5305;residential
381960373;48475361;510;6,67969;53,40963;8496;5305;unclassified
6356427;48475368;511;6,688537;53,409672;8496;5305;tertiary
130306718;1435653201;512;6,684887;53,409752;8496;5305;residential
330671769;48475440;513;6,679732;53,409763;8496;5305;cycleway
6356219;48475443;514;6,686324;53,409779;8496;5305;residential
6356141;48475448;515;6,68497;53,40979;8496;5305;residential
6355907;48475514;516;6,688268;53,409877;8496;5305;residential
6356498;48475528;517;6,679742;53,409889;8496;5305;primary
130365914;1436206349;518;6,679739;53,409954;8496;5305;primary
706781891;48475722;519;6,679744;53,410209;8496;5305;unclassified
6356486;48476308;520;6,701069;53,410918;8496;5305;primary
6356396;48476443;521;6,701597;53,411199;8496;5305;unclassified
6356287;48477344;522;6,681124;53,412464;8496;5305;residential
15123715;3376630802;523;6,679966;53,415698;8496;5305;cycleway
330671721;3376629264;524;6,680257;53,419272;8496;5305;unclassified
381967732;3376630663;525;6,68057;53,419978;8496;5305;tertiary
739450920;48480775;526;6,700474;53,419989;8496;5305;tertiary
1075215061;9861314850;527;6,686803;53,421781;8496;5305;service
6356250;9377675849;528;6,684231;53,421832;8496;5305;residential
6355804;3377053095;529;6,707615;53,409601;8497;5305;tertiary
6355656;48475370;530;6,710732;53,409613;8497;5305;residential
6356197;48475366;531;6,705752;53,409643;8497;5305;service
330713218;3377053158;532;6,706832;53,409743;8497;5305;service
6356486;48476139;533;6,701887;53,410712;8497;5305;primary
6356396;8772991393;534;6,701721;53,411164;8497;5305;unclassified
330672870;3376656596;535;6,723562;53,412448;8497;5305;service
6355828;3376656613;536;6,723466;53,412947;8497;5305;tertiary
6355845;48477982;537;6,72346;53,413664;8497;5305;primary
827937471;8949773074;538;6,723582;53,415037;8497;5305;tertiary
6355702;3376512694;539;6,723632;53,415885;8497;5305;residential
6355663;8927710393;540;6,723559;53,416693;8497;5305;residential
6355604;8999767752;541;6,723631;53,417315;8497;5305;residential
419088180;8999776972;542;6,723583;53,417662;8497;5305;unclassified
6355715;48480610;543;6,722714;53,419578;8497;5305;unclassified
739450920;48480726;544;6,702299;53,419851;8497;5305;tertiary
6356317;3376631183;545;6,702683;53,420631;8497;5305;unclassified
98102451;8239123049;546;6,730823;53,409541;8498;5305;unclassified
6355802;48475320;547;6,730868;53,409605;8498;5305;tertiary
6355654;3376528335;548;6,745018;53,410021;8498;5305;service
6355727;48475633;549;6,734291;53,410022;8498;5305;service
330662153;3376528319;550;6,745404;53,41203;8498;5305;cycleway
330672870;3376652792;551;6,723736;53,412467;8498;5305;service
6355828;48477561;552;6,72387;53,412917;8498;5305;tertiary
6355845;1710266492;553;6,723683;53,413785;8498;5305;primary
827937471;8949751293;554;6,723702;53,414981;8498;5305;tertiary
6355702;48479177;555;6,723746;53,41589;8498;5305;residential
6355663;4390634987;556;6,723706;53,416642;8498;5305;residential
6355604;3376512824;557;6,72375;53,417272;8498;5305;residential
419088180;8999751262;558;6,723636;53,417715;8498;5305;unclassified
6355858;9954865237;559;6,745588;53,418889;8498;5305;primary
6355790;48480556;560;6,725407;53,419469;8498;5305;unclassified
6355786;9954343496;561;6,74483;53,420327;8498;5305;unclassified
6355715;48481164;562;6,72428;53,421213;8498;5305;unclassified
6355715;48481398;563;6,725146;53,42209;8498;5305;unclassified
6355776;9112150225;564;6,738043;53,422548;8498;5305;unclassified
6355773;48476140;565;6,753726;53,410728;8499;5305;tertiary
330662153;3376528333;566;6,746012;53,412069;8499;5305;cycleway
6352992;48479753;567;6,767345;53,41758;8499;5305;residential
6352963;48479858;568;6,767381;53,417756;8499;5305;residential
1015864329;9370277640;569;6,767576;53,418186;8499;5305;service
6352967;9370277641;570;6,767298;53,418611;8499;5305;residential
6355858;48480305;571;6,745832;53,418921;8499;5305;primary
6353104;48480598;572;6,767479;53,419508;8499;5305;primary
6352949;48480970;573;6,767126;53,420636;8499;5305;residential
6352959;48481084;574;6,76201;53,420876;8499;5305;residential
154909354;6095581064;575;6,760457;53,421365;8499;5305;residential
6355786;9954343497;576;6,746324;53,42157;8499;5305;unclassified
6352999;48481453;577;6,767311;53,422198;8499;5305;residential
6355786;1706579290;578;6,747428;53,422532;8499;5305;unclassified
334664324;48481509;579;6,766718;53,4226;8499;5305;service
330671746;3376630650;580;6,747198;53,422606;8499;5305;service
138563986;6853568059;581;6,75404;53,422614;8499;5305;unclassified
165017066;7731175125;582;6,789094;53,414476;8500;5305;primary
6352992;48479688;583;6,767974;53,417355;8500;5305;residential
6352963;48479875;584;6,767687;53,417755;8500;5305;residential
1015864329;9370277639;585;6,767817;53,418427;8500;5305;service
6353104;48480367;586;6,769456;53,419047;8500;5305;primary
6352951;48480871;587;6,768126;53,42037;8500;5305;residential
6352949;3417249134;588;6,767631;53,421338;8500;5305;residential
6353036;5250751288;589;6,78858;53,421526;8500;5305;unclassified
6353005;48481409;590;6,786224;53,422078;8500;5305;unclassified
6352999;5517204209;591;6,767605;53,42208;8500;5305;residential
6353056;48481480;592;6,773014;53,42239;8500;5305;unclassified
6352792;48475857;593;6,810855;53,410386;8501;5305;unclassified
6352792;48475924;594;6,81142;53,410486;8501;5305;unclassified
6353050;48475998;595;6,805941;53,410598;8501;5305;unclassified
6353119;48476217;596;6,811343;53,410908;8501;5305;primary
165017066;48478325;597;6,790121;53,414196;8501;5305;primary
6352829;48479097;598;6,81111;53,41564;8501;5305;unclassified
6352842;48480997;599;6,804903;53,420748;8501;5305;unclassified
6353036;48481128;600;6,790103;53,421152;8501;5305;unclassified
6352793;48481165;601;6,791213;53,421227;8501;5305;unclassified
6352927;48475431;602;6,81362;53,40973;8502;5305;primary
6352874;48475630;603;6,81263;53,41001;8502;5305;unclassified
6352792;48475917;604;6,811643;53,410481;8502;5305;unclassified
345248061;3519311209;605;6,82222;53,4106;8502;5305;unclassified
6353119;48476141;606;6,811849;53,410727;8502;5305;primary
6352829;48479850;607;6,81493;53,41775;8502;5305;unclassified
819617743;3519311230;608;6,832655;53,4184;8502;5305;unclassified
345248071;7653837132;609;6,833083;53,420064;8502;5305;unclassified
6352816;48481443;610;6,823269;53,422296;8502;5305;unclassified
6352854;48475423;611;6,852643;53,409691;8503;5305;unclassified
278798316;48475720;612;6,84376;53,41016;8503;5305;unclassified
6352822;48476315;613;6,83442;53,41094;8503;5305;unclassified
6352881;48479253;614;6,85401;53,41606;8503;5305;unclassified
527353387;7653621170;615;6,854473;53,417636;8503;5305;unclassified
819617743;7653825868;616;6,837516;53,420184;8503;5305;unclassified
345248071;3519311231;617;6,834462;53,420574;8503;5305;unclassified
514022013;48481126;618;6,854168;53,421101;8503;5305;unclassified
527346889;5126982502;619;6,855188;53,421938;8503;5305;cycleway
819617758;7653837233;620;6,846075;53,421975;8503;5305;service
819617758;7653837235;621;6,84562;53,42204;8503;5305;service
345248071;7653837133;622;6,839578;53,422452;8503;5305;unclassified
6352846;48481497;623;6,843744;53,422517;8503;5305;unclassified
847339973;7907052789;624;6,873527;53,40978;8504;5305;service
6352092;48475512;625;6,862898;53,409829;8504;5305;unclassified
1087000012;9959560022;626;6,868494;53,40994;8504;5305;service
847339975;7907052792;627;6,874019;53,410505;8504;5305;service
6352854;48476723;628;6,856255;53,41164;8504;5305;unclassified
6352881;48478723;629;6,85579;53,41495;8504;5305;unclassified
527353387;7653621169;630;6,857558;53,418569;8504;5305;unclassified
1138761192;10614928306;631;6,862635;53,421603;8504;5305;service
692629483;6502507609;632;6,875133;53,422087;8504;5305;service
117511870;9959559535;633;6,874715;53,422362;8504;5305;service
1138761193;10614885998;634;6,865065;53,42237;8504;5305;service
168039813;6502507625;635;6,87367;53,422381;8504;5305;service
6531420;48474673;636;6,19624;53,408614;8473;5306;primary
46688426;5509507901;637;6,195984;53,408869;8473;5306;cycleway
616321601;5827269587;638;6,192408;53,409085;8473;5306;service
616321600;5827269574;639;6,192404;53,409345;8473;5306;service
616321600;5827269588;640;6,193172;53,409499;8473;5306;service
28974122;1760621856;641;6,194183;53,409502;8473;5306;primary
46688426;48475240;642;6,194738;53,409526;8473;5306;cycleway
6531411;48475380;643;6,193926;53,40953;8473;5306;primary
660551775;5095402137;644;6,218016;53,400315;8474;5306;service
371861947;3754126757;645;6,217626;53,401257;8474;5306;service
371861947;3754126776;646;6,21814;53,401464;8474;5306;service
543188398;1445209833;647;6,218241;53,402248;8474;5306;cycleway
6531401;4922763708;648;6,218026;53,402422;8474;5306;tertiary
6531239;48469995;649;6,218068;53,402883;8474;5306;residential
6531248;48470399;650;6,218063;53,403234;8474;5306;residential
6531181;48471573;651;6,218233;53,404656;8474;5306;residential
6531231;9415717340;652;6,218232;53,405652;8474;5306;residential
32888737;4953710360;653;6,218174;53,406656;8474;5306;cycleway
6531410;48474511;654;6,218032;53,408362;8474;5306;primary
6531420;48474587;655;6,196543;53,408493;8474;5306;primary
46688426;251607595;656;6,196376;53,408643;8474;5306;cycleway
984759071;1229509123;657;6,196542;53,409266;8474;5306;service
6531375;48475176;658;6,218021;53,409342;8474;5306;unclassified
138566749;48475345;659;6,214262;53,409388;8474;5306;unclassified
6531256;48475310;660;6,21262;53,409467;8474;5306;service
6531251;48475316;661;6,202488;53,409492;8474;5306;unclassified
472288511;4665026258;662;6,202109;53,409514;8474;5306;service
6531251;4665026262;663;6,202217;53,409523;8474;5306;unclassified
795674775;7442351341;664;6,231198;53,396442;8475;5306;service
519891297;9454090671;665;6,23353;53,396472;8475;5306;cycleway
169494037;48464196;666;6,23313;53,39649;8475;5306;tertiary
42733063;248188679;667;6,236089;53,396495;8475;5306;cycleway
208906892;1445209810;668;6,231802;53,396519;8475;5306;cycleway
795674775;7442351335;669;6,230266;53,396597;8475;5306;service
290955982;2944359619;670;6,232581;53,396622;8475;5306;service
6531410;48465394;671;6,234628;53,39801;8475;5306;primary
660551775;6184480070;672;6,218338;53,400499;8475;5306;service
371861947;3754126742;673;6,218643;53,400687;8475;5306;service
371861947;3754126759;674;6,218324;53,401258;8475;5306;service
543188398;345242878;675;6,218545;53,402136;8475;5306;cycleway
6531401;4922763700;676;6,218346;53,402318;8475;5306;tertiary
6531239;48470109;677;6,218319;53,403067;8475;5306;residential
6531181;9079832306;678;6,218285;53,404649;8475;5306;residential
6531231;9415717339;679;6,218263;53,405662;8475;5306;residential
32888737;370423199;680;6,218351;53,40672;8475;5306;cycleway
6531410;48474461;681;6,219416;53,408336;8475;5306;primary
1025523542;248188651;682;6,22671;53,409491;8475;5306;cycleway
42733062;370423532;683;6,256663;53,396461;8476;5306;cycleway
32888775;370423515;684;6,261914;53,401546;8476;5306;cycleway
32888775;370423513;685;6,262617;53,401593;8477;5306;cycleway
163778073;1384962405;686;6,283019;53,405681;8477;5306;unclassified
163778073;48474952;687;6,273329;53,409008;8477;5306;unclassified
32888774;6427466573;688;6,262231;53,409107;8477;5306;cycleway
163778073;48465464;689;6,299529;53,39814;8478;5306;unclassified
163778073;48472017;690;6,284212;53,405268;8478;5306;unclassified
709378486;48464092;691;6,323911;53,396521;8479;5306;service
709378486;48464814;692;6,326739;53,397278;8479;5306;service
709378486;48465242;693;6,328753;53,397892;8480;5306;service
6528462;473482372;694;6,345742;53,402204;8480;5306;service
6528870;473482371;695;6,352206;53,403508;8481;5306;service
6528462;48470827;696;6,35199;53,4038;8481;5306;service
6528865;7418190653;697;6,371158;53,408716;8481;5306;service
910539032;8454896371;698;6,381593;53,396572;8482;5306;service
6528878;6393386543;699;6,39274;53,39859;8482;5306;service
673202482;6304348839;700;6,376853;53,406343;8482;5306;service
1005815002;9280083680;701;6,388086;53,408869;8482;5306;service
6528865;8550828743;702;6,37284;53,409151;8482;5306;service
6528865;7418190654;703;6,374215;53,409506;8482;5306;service
6528861;48465521;704;6,40952;53,398236;8483;5306;unclassified
6528876;48465745;705;6,39897;53,39842;8483;5306;service
6528918;48468740;706;6,40489;53,40172;8483;5306;service
790442645;48475377;707;6,414302;53,409393;8483;5306;service
6528984;48464191;708;6,424239;53,396488;8484;5306;unclassified
35219593;413060652;709;6,416808;53,39747;8484;5306;unclassified
6528986;48469189;710;6,437437;53,402209;8484;5306;unclassified
35219599;1499077513;711;6,418789;53,407587;8484;5306;unclassified
720029551;6757736151;712;6,427427;53,409332;8484;5306;service
145809439;1591453264;713;6,455133;53,396453;8485;5306;cycleway
6528989;1380819332;714;6,443159;53,397294;8485;5306;tertiary
760103958;48465109;715;6,459698;53,39776;8485;5306;unclassified
